Year,State,Crop,Area (hectares),Production (tonnes),Yield (tonnes/hectare),Annual Rainfall (mm)
2015,Jammu and Kashmir,Wheat,281870,544889,1.332857143,1572.6
2015,Jammu and Kashmir,other oilseeds,21,16,0.78,1572.6
2016,Delhi,Bajra,1487,3278,2.2,747.1
2016,Delhi,Barley,68,184,2.71,747.1
2016,Delhi,Gram,25,53,2.12,747.1
2016,Delhi,Jowar,3193,3065,0.96,747.1
2016,Delhi,Maize,34,174,5.12,747.1
2016,Delhi,Rice,5973,17260,2.89,747.1
2016,Delhi,Wheat,19622,87182,4.44,747.1
2016,Jammu and Kashmir,Bajra,13730,8164,0.602857143,902.8
2016,Jammu and Kashmir,Bajra,139,46,0.475,902.8
2016,Jammu and Kashmir,Barley,189,67,0.35,902.8
2016,Jammu and Kashmir,Barley,6571,4205,0.77875,902.8
2016,Jammu and Kashmir,Cotton(lint),4,2,0.5,902.8
2016,Jammu and Kashmir,Cowpea(Lobia),256,51,0.2,902.8
2016,Jammu and Kashmir,Cowpea(Lobia),162,90,0.725,902.8
2016,Jammu and Kashmir,Dry chillies,646,531,0.839166667,902.8
2016,Jammu and Kashmir,Garlic,745,610,0.829090909,902.8
2016,Jammu and Kashmir,Ginger,23,47,1.976666667,902.8
2016,Jammu and Kashmir,Horse-gram,798,280,0.363333333,902.8
2016,Jammu and Kashmir,Horse-gram,1,0,0.4,902.8
2016,Jammu and Kashmir,Linseed,122,46,0.523333333,902.8
2016,Jammu and Kashmir,Maize,295174,541120,1.6325,902.8
2016,Jammu and Kashmir,Masoor,6,3,0.57,902.8
2016,Jammu and Kashmir,Moong(Green Gram),806,461,0.502727273,902.8
2016,Jammu and Kashmir,Moth,1111,807,0.692,902.8
2016,Jammu and Kashmir,Onion,16,8,0.5,902.8
2016,Jammu and Kashmir,Onion,612,1458,2.425555556,902.8
2016,Jammu and Kashmir,Other  Rabi pulses,548,297,0.796666667,902.8
2016,Jammu and Kashmir,Other Cereals,2762,1381,0.513333333,902.8
2016,Jammu and Kashmir,Other Cereals,11566,5537,0.348571429,902.8
2016,Jammu and Kashmir,Other Kharif pulses,3780,2698,0.666428571,902.8
2016,Jammu and Kashmir,Peas & beans (Pulses),210,1010,3.82,902.8
2016,Jammu and Kashmir,Peas & beans (Pulses),1579,1185,0.705384615,902.8
2016,Jammu and Kashmir,Potato,1692,12399,7.245,902.8
2016,Jammu and Kashmir,Potato,1387,17243,11.46928571,902.8
2016,Jammu and Kashmir,Rapeseed &Mustard,47611,25025,0.605263158,902.8
2016,Jammu and Kashmir,Rice,283443,572213,2.0255,902.8
2016,Jammu and Kashmir,Sannhamp,25,22,0.806666667,902.8
2016,Jammu and Kashmir,Sesamum,5747,2497,0.432857143,902.8
2016,Jammu and Kashmir,Small millets,3382,1650,0.503,902.8
2016,Jammu and Kashmir,Small millets,74,51,0.63,902.8
